cell #, vertex #, lat, lon
015, 01, 30.554167, -116.049996
015, 02, 30.558333, -116.049997
015, 03, 30.562500, -116.049999
015, 04, 30.566667, -116.050000
015, 05, 30.570833, -116.049999
015, 06, 30.575000, -116.049997
015, 07, 30.579167, -116.049996
015, 08, 30.583333, -116.049994
015, 09, 30.583333, -116.045829
015, 10, 30.583333, -116.041664
015, 11, 30.583333, -116.037499
015, 12, 30.583333, -116.033333
015, 13, 30.583333, -116.029165
015, 14, 30.583333, -116.024997
015, 15, 30.612500, -116.097348
015, 16, 30.608333, -116.101866
015, 17, 30.604167, -116.102636
015, 18, 30.600000, -116.107153
015, 19, 30.595833, -116.107921
015, 20, 30.591667, -116.108689
015, 21, 30.591667, -116.112436
015, 22, 30.587500, -116.113204
015, 23, 30.583333, -116.113973
015, 24, 30.579167, -116.114742
015, 25, 30.575000, -116.115511
015, 26, 30.575000, -116.111766
015, 27, 30.570833, -116.112535
015, 28, 30.566667, -116.113304
015, 29, 30.562500, -116.114071
015, 30, 30.558333, -116.114838
015, 31, 30.554167, -116.115605
015, 32, 30.554167, -116.111860
015, 33, 30.550000, -116.112628
015, 34, 30.545833, -116.113396
015, 35, 30.554167, -116.049996
016, 01, 30.583333, -116.024997
016, 02, 30.583333, -116.020829
016, 03, 30.583333, -116.016661
016, 04, 30.587500, -116.016662
016, 05, 30.591667, -116.016664
016, 06, 30.595833, -116.016665
016, 07, 30.600000, -116.016667
016, 08, 30.604167, -116.016665
016, 09, 30.608333, -116.016664
016, 10, 30.612500, -116.016662
016, 11, 30.616667, -116.016661
016, 12, 30.620833, -116.016662
016, 13, 30.625000, -116.016664
016, 14, 30.629167, -116.016665
016, 15, 30.633333, -116.016667
016, 16, 30.637500, -116.016665
016, 17, 30.641667, -116.016664
016, 18, 30.645833, -116.016662
016, 19, 30.650000, -116.016661
016, 20, 30.637500, -116.081480
016, 21, 30.633333, -116.082253
016, 22, 30.633333, -116.078505
016, 23, 30.629167, -116.079275
016, 24, 30.625000, -116.080046
016, 25, 30.625000, -116.083794
016, 26, 30.620833, -116.088311
016, 27, 30.616667, -116.092830
016, 28, 30.612500, -116.097348
016, 29, 30.583333, -116.024997
017, 01, 30.650000, -116.016661
017, 02, 30.654167, -116.016662
017, 03, 30.658333, -116.016664
017, 04, 30.662500, -116.016665
017, 05, 30.666667, -116.016667
017, 06, 30.670833, -116.016665
017, 07, 30.675000, -116.016664
017, 08, 30.679167, -116.016662
017, 09, 30.683333, -116.016661
017, 10, 30.687500, -116.016662
017, 11, 30.691667, -116.016664
017, 12, 30.695833, -116.016665
017, 13, 30.700000, -116.016667
017, 14, 30.704167, -116.016665
017, 15, 30.708333, -116.016664
017, 16, 30.712500, -116.016662
017, 17, 30.716667, -116.016661
017, 18, 30.716667, -116.020829
017, 19, 30.666667, -116.087321
017, 20, 30.666667, -116.083572
017, 21, 30.666667, -116.079823
017, 22, 30.662500, -116.080594
017, 23, 30.658333, -116.081366
017, 24, 30.654167, -116.082137
017, 25, 30.654167, -116.078390
017, 26, 30.650000, -116.079162
017, 27, 30.645833, -116.079935
017, 28, 30.641667, -116.080708
017, 29, 30.637500, -116.081480
017, 30, 30.650000, -116.016661
018, 01, 30.716667, -116.020829
018, 02, 30.716667, -116.024997
018, 03, 30.716667, -116.029165
018, 04, 30.716667, -116.033333
018, 05, 30.716667, -116.037499
018, 06, 30.716667, -116.041664
018, 07, 30.716667, -116.045829
018, 08, 30.716667, -116.049994
018, 09, 30.720833, -116.049996
018, 10, 30.725000, -116.049997
018, 11, 30.729167, -116.049999
018, 12, 30.733333, -116.050000
018, 13, 30.737500, -116.049999
018, 14, 30.720833, -116.114775
018, 15, 30.716667, -116.115547
018, 16, 30.716667, -116.111798
018, 17, 30.712500, -116.112571
018, 18, 30.708333, -116.113344
018, 19, 30.704167, -116.114118
018, 20, 30.700000, -116.114891
018, 21, 30.700000, -116.111140
018, 22, 30.695833, -116.111911
018, 23, 30.691667, -116.112682
018, 24, 30.691667, -116.108932
018, 25, 30.687500, -116.109704
018, 26, 30.687500, -116.105955
018, 27, 30.683333, -116.106727
018, 28, 30.683333, -116.102978
018, 29, 30.679167, -116.103750
018, 30, 30.679167, -116.100001
018, 31, 30.675000, -116.100773
018, 32, 30.675000, -116.097024
018, 33, 30.670833, -116.094046
018, 34, 30.670833, -116.090297
018, 35, 30.666667, -116.087321
018, 36, 30.716667, -116.020829
019, 01, 30.737500, -116.049999
019, 02, 30.741667, -116.049997
019, 03, 30.745833, -116.049996
019, 04, 30.750000, -116.049994
019, 05, 30.754167, -116.049996
019, 06, 30.758333, -116.049997
019, 07, 30.762500, -116.049999
019, 08, 30.766667, -116.050000
019, 09, 30.770833, -116.049999
019, 10, 30.775000, -116.049997
019, 11, 30.779167, -116.049996
019, 12, 30.783333, -116.049994
019, 13, 30.787500, -116.049996
019, 14, 30.791667, -116.049997
019, 15, 30.795833, -116.049999
019, 16, 30.800000, -116.050000
019, 17, 30.762500, -116.114545
019, 18, 30.758333, -116.115319
